accession	locus	organism	mol_type	strain	country	location	continent	collection_date.y	collection_date.m	collection_date.d	host	isolation_source	isolate	length	N	M	F	HN	L	NP	P	D
MW654306.1	MW654306	Human respirovirus 3	viral cRNA	NA	Germany	NA	Europe	2017	1	16	Homo sapiens	nasal swab	GER/1936/16-17	1719	0	0	0	100	0	0	0	0
MW654307.1	MW654307	Human respirovirus 3	viral cRNA	NA	Germany	NA	Europe	2017	1	26	Homo sapiens	nasal swab	GER/2521/16-17	1719	0	0	0	100	0	0	0	0
MW654308.1	MW654308	Human respirovirus 3	viral cRNA	NA	Germany	NA	Europe	2017	2	6	Homo sapiens	nasal swab	GER/2911/16-17	1719	0	0	0	100	0	0	0	0
MW654309.1	MW654309	Human respirovirus 3	viral cRNA	NA	Germany	NA	Europe	2017	2	6	Homo sapiens	nasal swab	GER/2951/16-17	1719	0	0	0	100	0	0	0	0
MW654310.1	MW654310	Human respirovirus 3	viral cRNA	NA	Germany	NA	Europe	2017	2	7	Homo sapiens	swab	GER/3168/16-17	1719	0	0	0	100	0	0	0	0
MW654311.1	MW654311	Human respirovirus 3	viral cRNA	NA	Germany	NA	Europe	2017	2	27	Homo sapiens	nasal swab	GER/4118/16-17	1719	0	0	0	100	0	0	0	0
MW654312.1	MW654312	Human respirovirus 3	viral cRNA	NA	Germany	NA	Europe	2017	3	22	Homo sapiens	pharyngeal swab	GER/4589/16-17	1719	0	0	0	100	0	0	0	0
MW654313.1	MW654313	Human respirovirus 3	viral cRNA	NA	Germany	NA	Europe	2017	4	5	Homo sapiens	nasal swab	GER/4755/16-17	1719	0	0	0	100	0	0	0	0
MW654314.1	MW654314	Human respirovirus 3	viral cRNA	NA	Germany	NA	Europe	2017	4	12	Homo sapiens	pharyngeal swab	GER/4844/16-17	1719	0	0	0	100	0	0	0	0
MW654315.1	MW654315	Human respirovirus 3	viral cRNA	NA	Germany	NA	Europe	2017	4	10	Homo sapiens	nasal swab	GER/4845/16-17	1719	0	0	0	100	0	0	0	0
MW654316.1	MW654316	Human respirovirus 3	viral cRNA	NA	Germany	NA	Europe	2017	4	28	Homo sapiens	nasal swab	GER/4954/16-17	1719	0	0	0	100	0	0	0	0
MW654317.1	MW654317	Human respirovirus 3	viral cRNA	NA	Germany	NA	Europe	2017	5	16	Homo sapiens	nasal swab	GER/5101/16-17	1719	0	0	0	100	0	0	0	0
MW654318.1	MW654318	Human respirovirus 3	viral cRNA	NA	Germany	NA	Europe	2017	5	15	Homo sapiens	nasal swab	GER/5103/16-17	1719	0	0	0	100	0	0	0	0
MW654319.1	MW654319	Human respirovirus 3	viral cRNA	NA	Germany	NA	Europe	2017	5	19	Homo sapiens	swab	GER/5113/16-17	1719	0	0	0	100	0	0	0	0
MW654320.1	MW654320	Human respirovirus 3	viral cRNA	NA	Germany	NA	Europe	2017	6	2	Homo sapiens	nasal swab	GER/5195/16-17	1719	0	0	0	100	0	0	0	0
MW654321.1	MW654321	Human respirovirus 3	viral cRNA	NA	Germany	NA	Europe	2017	6	8	Homo sapiens	pharyngeal swab	GER/5214/16-17	1719	0	0	0	100	0	0	0	0
MW654322.1	MW654322	Human respirovirus 3	viral cRNA	NA	Germany	NA	Europe	2017	6	12	Homo sapiens	nasal swab	GER/5250/16-17	1719	0	0	0	100	0	0	0	0
MW654323.1	MW654323	Human respirovirus 3	viral cRNA	NA	Germany	NA	Europe	2017	6	19	Homo sapiens	nasal swab	GER/5300/16-17	1719	0	0	0	100	0	0	0	0
MW654324.1	MW654324	Human respirovirus 3	viral cRNA	NA	Germany	NA	Europe	2017	9	28	Homo sapiens	nasal swab	GER/0003/17-18	1719	0	0	0	100	0	0	0	0
MW654325.1	MW654325	Human respirovirus 3	viral cRNA	NA	Germany	NA	Europe	2017	10	20	Homo sapiens	nasal swab	GER/0260/17-18	1719	0	0	0	100	0	0	0	0
MW654326.1	MW654326	Human respirovirus 3	viral cRNA	NA	Germany	NA	Europe	2017	10	27	Homo sapiens	pharyngeal swab	GER/0385/17-18	1719	0	0	0	100	0	0	0	0
MW654327.1	MW654327	Human respirovirus 3	viral cRNA	NA	Germany	NA	Europe	2017	11	3	Homo sapiens	nasal swab	GER/0440/17-18	1719	0	0	0	100	0	0	0	0
MW654328.1	MW654328	Human respirovirus 3	viral cRNA	NA	Germany	NA	Europe	2017	11	8	Homo sapiens	nasal swab	GER/0561/17-18	1719	0	0	0	100	0	0	0	0
MW654329.1	MW654329	Human respirovirus 3	viral cRNA	NA	Germany	NA	Europe	2017	11	13	Homo sapiens	nasal swab	GER/0622/17-18	1719	0	0	0	100	0	0	0	0
MW654330.1	MW654330	Human respirovirus 3	viral cRNA	NA	Germany	NA	Europe	2017	12	11	Homo sapiens	nasal swab	GER/1221/17-18	1719	0	0	0	100	0	0	0	0
MW654331.1	MW654331	Human respirovirus 3	viral cRNA	NA	Germany	NA	Europe	2017	12	18	Homo sapiens	pharyngeal swab	GER/1341/17-18	1719	0	0	0	100	0	0	0	0
MW654332.1	MW654332	Human respirovirus 3	viral cRNA	NA	Germany	NA	Europe	2018	1	30	Homo sapiens	nasal swab	GER/1692/17-18	1719	0	0	0	100	0	0	0	0
MW654333.1	MW654333	Human respirovirus 3	viral cRNA	NA	Germany	NA	Europe	2018	2	5	Homo sapiens	nasal swab	GER/2905/17-18	1719	0	0	0	100	0	0	0	0
MW654334.1	MW654334	Human respirovirus 3	viral cRNA	NA	Germany	NA	Europe	2018	3	7	Homo sapiens	nasal swab	GER/4982/17-18	1719	0	0	0	100	0	0	0	0
MW654335.1	MW654335	Human respirovirus 3	viral cRNA	NA	Germany	NA	Europe	2018	3	19	Homo sapiens	nasal swab	GER/5332/17-18	1719	0	0	0	100	0	0	0	0
MW654336.1	MW654336	Human respirovirus 3	viral cRNA	NA	Germany	NA	Europe	2018	4	3	Homo sapiens	nasal swab	GER/5789/17-18	1719	0	0	0	100	0	0	0	0
MW654337.1	MW654337	Human respirovirus 3	viral cRNA	NA	Germany	NA	Europe	2018	4	10	Homo sapiens	nasal swab	GER/5901/17-18	1719	0	0	0	100	0	0	0	0
MW654338.1	MW654338	Human respirovirus 3	viral cRNA	NA	Germany	NA	Europe	2018	5	3	Homo sapiens	pharyngeal swab	GER/6139/17-18	1719	0	0	0	100	0	0	0	0
MW654339.1	MW654339	Human respirovirus 3	viral cRNA	NA	Germany	NA	Europe	2018	5	15	Homo sapiens	pharyngeal swab	GER/6219/17-18	1719	0	0	0	100	0	0	0	0
MW654340.1	MW654340	Human respirovirus 3	viral cRNA	NA	Germany	NA	Europe	2018	5	22	Homo sapiens	nasal swab	GER/6244/17-18	1719	0	0	0	100	0	0	0	0
MW654341.1	MW654341	Human respirovirus 3	viral cRNA	NA	Germany	NA	Europe	2018	6	4	Homo sapiens	nasal swab	GER/6279/17-18	1719	0	0	0	100	0	0	0	0
MW654342.1	MW654342	Human respirovirus 3	viral cRNA	NA	Germany	NA	Europe	2018	5	28	Homo sapiens	nasal swab	GER/6286/17-18	1719	0	0	0	100	0	0	0	0
MW654343.1	MW654343	Human respirovirus 3	viral cRNA	NA	Germany	NA	Europe	2018	6	12	Homo sapiens	nasal swab	GER/6340/17-18	1719	0	0	0	100	0	0	0	0
MW654344.1	MW654344	Human respirovirus 3	viral cRNA	NA	Germany	NA	Europe	2018	7	2	Homo sapiens	nasal swab	GER/6490/17-18	1719	0	0	0	100	0	0	0	0
MW654345.1	MW654345	Human respirovirus 3	viral cRNA	NA	Germany	NA	Europe	2018	7	9	Homo sapiens	nasal swab	GER/6518/17-18	1719	0	0	0	100	0	0	0	0
MW654346.1	MW654346	Human respirovirus 3	viral cRNA	NA	Germany	NA	Europe	2018	8	6	Homo sapiens	nasal swab	GER/6597/17-18	1719	0	0	0	100	0	0	0	0
MW654347.1	MW654347	Human respirovirus 3	viral cRNA	NA	Germany	NA	Europe	2018	8	13	Homo sapiens	nasal swab	GER/6607/17-18	1719	0	0	0	100	0	0	0	0
MW654348.1	MW654348	Human respirovirus 3	viral cRNA	NA	Germany	NA	Europe	2018	9	12	Homo sapiens	nasal swab	GER/6714/17-18	1719	0	0	0	100	0	0	0	0
MW654349.1	MW654349	Human respirovirus 3	viral cRNA	NA	Germany	NA	Europe	2018	9	17	Homo sapiens	swab	GER/6719/17-18	1719	0	0	0	100	0	0	0	0
MW654350.1	MW654350	Human respirovirus 3	viral cRNA	NA	Germany	NA	Europe	2018	9	26	Homo sapiens	nasal swab	GER/0011/18-19	1719	0	0	0	100	0	0	0	0
MW654351.1	MW654351	Human respirovirus 3	viral cRNA	NA	Germany	NA	Europe	2018	10	4	Homo sapiens	nasal swab	GER/0056/18-19	1719	0	0	0	100	0	0	0	0
MW654352.1	MW654352	Human respirovirus 3	viral cRNA	NA	Germany	NA	Europe	2018	10	18	Homo sapiens	nasal swab	GER/0150/18-19	1719	0	0	0	100	0	0	0	0
MW654353.1	MW654353	Human respirovirus 3	viral cRNA	NA	Germany	NA	Europe	2018	10	22	Homo sapiens	nasal swab	GER/0189/18-19	1719	0	0	0	100	0	0	0	0
MW654354.1	MW654354	Human respirovirus 3	viral cRNA	NA	Germany	NA	Europe	2018	10	29	Homo sapiens	nasal swab	GER/0234/18-19	1719	0	0	0	100	0	0	0	0
MW654355.1	MW654355	Human respirovirus 3	viral cRNA	NA	Germany	NA	Europe	2018	11	7	Homo sapiens	nasal swab	GER/0343/18-19	1719	0	0	0	100	0	0	0	0
MW654356.1	MW654356	Human respirovirus 3	viral cRNA	NA	Germany	NA	Europe	2018	11	12	Homo sapiens	nasal swab	GER/0423/18-19	1719	0	0	0	100	0	0	0	0
MW654357.1	MW654357	Human respirovirus 3	viral cRNA	NA	Germany	NA	Europe	2018	11	21	Homo sapiens	nasal swab	GER/0574/18-19	1719	0	0	0	100	0	0	0	0
MW654358.1	MW654358	Human respirovirus 3	viral cRNA	NA	Germany	NA	Europe	2018	11	29	Homo sapiens	nasal swab	GER/0727/18-19	1719	0	0	0	100	0	0	0	0
MW654359.1	MW654359	Human respirovirus 3	viral cRNA	NA	Germany	NA	Europe	2018	12	3	Homo sapiens	nasal swab	GER/0778/18-19	1719	0	0	0	100	0	0	0	0
MW654360.1	MW654360	Human respirovirus 3	viral cRNA	NA	Germany	NA	Europe	2018	12	10	Homo sapiens	nasal swab	GER/0894/18-19	1719	0	0	0	100	0	0	0	0
MW654361.1	MW654361	Human respirovirus 3	viral cRNA	NA	Germany	NA	Europe	2018	12	10	Homo sapiens	nasal swab	GER/0996/18-19	1719	0	0	0	100	0	0	0	0
MW654362.1	MW654362	Human respirovirus 3	viral cRNA	NA	Germany	NA	Europe	2018	12	19	Homo sapiens	nasal swab	GER/1048/18-19	1719	0	0	0	100	0	0	0	0
MW654363.1	MW654363	Human respirovirus 3	viral cRNA	NA	Germany	NA	Europe	2019	1	4	Homo sapiens	nasal swab	GER/1233/18-19	1719	0	0	0	100	0	0	0	0
MW654364.1	MW654364	Human respirovirus 3	viral cRNA	NA	Germany	NA	Europe	2019	1	16	Homo sapiens	nasal swab	GER/1445/18-19	1719	0	0	0	100	0	0	0	0
MW654365.1	MW654365	Human respirovirus 3	viral cRNA	NA	Germany	NA	Europe	2019	1	23	Homo sapiens	nasal swab	GER/1723/18-19	1719	0	0	0	100	0	0	0	0
MW654366.1	MW654366	Human respirovirus 3	viral cRNA	NA	Germany	NA	Europe	2019	2	7	Homo sapiens	nasal swab	GER/2258/18-19	1719	0	0	0	100	0	0	0	0
MW654367.1	MW654367	Human respirovirus 3	viral cRNA	NA	Germany	NA	Europe	2019	2	14	Homo sapiens	nasal swab	GER/2512/18-19	1719	0	0	0	100	0	0	0	0
MW654368.1	MW654368	Human respirovirus 3	viral cRNA	NA	Germany	NA	Europe	2019	3	4	Homo sapiens	nasal swab	GER/3137/18-19	1719	0	0	0	100	0	0	0	0
MW654369.1	MW654369	Human respirovirus 3	viral cRNA	NA	Germany	NA	Europe	2019	3	11	Homo sapiens	nasal swab	GER/3376/18-19	1719	0	0	0	100	0	0	0	0
MW654370.1	MW654370	Human respirovirus 3	viral cRNA	NA	Germany	NA	Europe	2019	3	21	Homo sapiens	nasal swab	GER/3726/18-19	1719	0	0	0	100	0	0	0	0
MW654371.1	MW654371	Human respirovirus 3	viral cRNA	NA	Germany	NA	Europe	2019	3	25	Homo sapiens	nasal swab	GER/3756/18-19	1719	0	0	0	100	0	0	0	0
MW654372.1	MW654372	Human respirovirus 3	viral cRNA	NA	Germany	NA	Europe	2019	3	29	Homo sapiens	nasal swab	GER/3836/18-19	1719	0	0	0	100	0	0	0	0
MW654373.1	MW654373	Human respirovirus 3	viral cRNA	NA	Germany	NA	Europe	2019	4	9	Homo sapiens	pharyngeal swab	GER/4024/18-19	1719	0	0	0	100	0	0	0	0
MW654374.1	MW654374	Human respirovirus 3	viral cRNA	NA	Germany	NA	Europe	2019	4	15	Homo sapiens	nasal swab	GER/4096/18-19	1719	0	0	0	100	0	0	0	0
MW654375.1	MW654375	Human respirovirus 3	viral cRNA	NA	Germany	NA	Europe	2019	5	6	Homo sapiens	nasal swab	GER/4204/18-19	1719	0	0	0	100	0	0	0	0
MW654376.1	MW654376	Human respirovirus 3	viral cRNA	NA	Germany	NA	Europe	2019	5	23	Homo sapiens	nasal swab	GER/4306/18-19	1719	0	0	0	100	0	0	0	0
MW654377.1	MW654377	Human respirovirus 3	viral cRNA	NA	Germany	NA	Europe	2019	6	4	Homo sapiens	nasal swab	GER/4335/18-19	1719	0	0	0	100	0	0	0	0
MW654378.1	MW654378	Human respirovirus 3	viral cRNA	NA	Germany	NA	Europe	2019	6	11	Homo sapiens	nasal swab	GER/4398/18-19	1719	0	0	0	100	0	0	0	0
MW654379.1	MW654379	Human respirovirus 3	viral cRNA	NA	Germany	NA	Europe	2019	6	24	Homo sapiens	nasal swab	GER/4441/18-19	1719	0	0	0	100	0	0	0	0
MW654380.1	MW654380	Human respirovirus 3	viral cRNA	NA	Germany	NA	Europe	2019	7	22	Homo sapiens	nasal swab	GER/4648/18-19	1719	0	0	0	100	0	0	0	0
MW654381.1	MW654381	Human respirovirus 3	viral cRNA	NA	Germany	NA	Europe	2015	11	2	Homo sapiens	nasal swab	GER/0280/15-16	1719	0	0	0	100	0	0	0	0
MW654382.1	MW654382	Human respirovirus 3	viral cRNA	NA	Germany	NA	Europe	2014	11	3	Homo sapiens	nasal swab	GER/0368/14-15	1719	0	0	0	100	0	0	0	0
MW654383.1	MW654383	Human respirovirus 3	viral cRNA	NA	Germany	NA	Europe	2016	4	20	Homo sapiens	nasal swab	GER/4049/15-16	1719	0	0	0	100	0	0	0	0
MZ773069.1	MZ773069	Human respirovirus 3	viral cRNA	NA	China	NA	Asia	2020	12	30	Homo sapiens	pharyngeal swab	57/Shenyang/CHN/2020	1719	0	0	0	100	0	0	0	0
MZ773070.1	MZ773070	Human respirovirus 3	viral cRNA	NA	China	NA	Asia	2020	12	30	Homo sapiens	pharyngeal swab	56/Shenyang/CHN/2020	1719	0	0	0	100	0	0	0	0
MZ773071.1	MZ773071	Human respirovirus 3	viral cRNA	NA	China	NA	Asia	2020	12	30	Homo sapiens	pharyngeal swab	55/Shenyang/CHN/2020	1719	0	0	0	100	0	0	0	0
MZ773072.1	MZ773072	Human respirovirus 3	viral cRNA	NA	China	NA	Asia	2020	12	30	Homo sapiens	pharyngeal swab	51/Shenyang/CHN/2020	1719	0	0	0	100	0	0	0	0
MZ773073.1	MZ773073	Human respirovirus 3	viral cRNA	NA	China	NA	Asia	2020	12	30	Homo sapiens	pharyngeal swab	50/Shenyang/CHN/2020	1719	0	0	0	100	0	0	0	0
MZ773074.1	MZ773074	Human respirovirus 3	viral cRNA	NA	China	NA	Asia	2020	12	30	Homo sapiens	pharyngeal swab	45/Shenyang/CHN/2020	1719	0	0	0	100	0	0	0	0
MZ773075.1	MZ773075	Human respirovirus 3	viral cRNA	NA	China	NA	Asia	2020	12	30	Homo sapiens	pharyngeal swab	44/Shenyang/CHN/2020	1719	0	0	0	100	0	0	0	0
OM240901.1	OM240901	Human respirovirus 3	viral cRNA	NA	South Korea	NA	Asia	2016	6	1	Homo sapiens	NA	PIV3_KINRESS_US0215	1719	0	0	0	100	0	0	0	0
OM240902.1	OM240902	Human respirovirus 3	viral cRNA	NA	South Korea	NA	Asia	2018	5	1	Homo sapiens	NA	PIV3_KINRESS_SO0460	1719	0	0	0	100	0	0	0	0
OM240903.1	OM240903	Human respirovirus 3	viral cRNA	NA	South Korea	NA	Asia	2018	5	1	Homo sapiens	NA	PIV3_KINRESS_SO0450	1719	0	0	0	100	0	0	0	0
OM240904.1	OM240904	Human respirovirus 3	viral cRNA	NA	South Korea	NA	Asia	2019	7	1	Homo sapiens	NA	PIV3_KINRESS_JJ0292	1719	0	0	0	100	0	0	0	0
OM240905.1	OM240905	Human respirovirus 3	viral cRNA	NA	South Korea	NA	Asia	2016	6	1	Homo sapiens	NA	PIV3_KINRESS_JJ0202	1719	0	0	0	100	0	0	0	0
OM240906.1	OM240906	Human respirovirus 3	viral cRNA	NA	South Korea	NA	Asia	2016	5	1	Homo sapiens	NA	PIV3_KINRESS_JJ0187	1719	0	0	0	100	0	0	0	0
OM240907.1	OM240907	Human respirovirus 3	viral cRNA	NA	South Korea	NA	Asia	2017	6	1	Homo sapiens	NA	PIV3_KINRESS_JB0430	1719	0	0	0	100	0	0	0	0
OM240908.1	OM240908	Human respirovirus 3	viral cRNA	NA	South Korea	NA	Asia	2017	7	1	Homo sapiens	NA	PIV3_KINRESS_IC0303	1719	0	0	0	100	0	0	0	0
OM240909.1	OM240909	Human respirovirus 3	viral cRNA	NA	South Korea	NA	Asia	2019	8	1	Homo sapiens	NA	PIV3_KINRESS_GW0523	1719	0	0	0	100	0	0	0	0
OM240910.1	OM240910	Human respirovirus 3	viral cRNA	NA	South Korea	NA	Asia	2018	7	1	Homo sapiens	NA	PIV3_KINRESS_GW0427	1719	0	0	0	100	0	0	0	0
OM240911.1	OM240911	Human respirovirus 3	viral cRNA	NA	South Korea	NA	Asia	2017	6	1	Homo sapiens	NA	PIV3_KINRESS_GW0367	1719	0	0	0	100	0	0	0	0
OM240912.1	OM240912	Human respirovirus 3	viral cRNA	NA	South Korea	NA	Asia	2017	5	1	Homo sapiens	NA	PIV3_KINRESS_GW0335	1719	0	0	0	100	0	0	0	0
OM240913.1	OM240913	Human respirovirus 3	viral cRNA	NA	South Korea	NA	Asia	2021	9	1	Homo sapiens	NA	PIV3_KINRESS_GN0330	1719	0	0	0	100	0	0	0	0
OM240914.1	OM240914	Human respirovirus 3	viral cRNA	NA	South Korea	NA	Asia	2021	9	1	Homo sapiens	NA	PIV3_KINRESS_GN0322	1719	0	0	0	100	0	0	0	0
OM240915.1	OM240915	Human respirovirus 3	viral cRNA	NA	South Korea	NA	Asia	2021	9	1	Homo sapiens	NA	PIV3_KINRESS_GN0321	1719	0	0	0	100	0	0	0	0
OM240916.1	OM240916	Human respirovirus 3	viral cRNA	NA	South Korea	NA	Asia	2021	9	1	Homo sapiens	NA	PIV3_KINRESS_GN0315	1719	0	0	0	100	0	0	0	0
OM240917.1	OM240917	Human respirovirus 3	viral cRNA	NA	South Korea	NA	Asia	2021	8	1	Homo sapiens	NA	PIV3_KINRESS_GJ0543	1719	0	0	0	100	0	0	0	0
OM240918.1	OM240918	Human respirovirus 3	viral cRNA	NA	South Korea	NA	Asia	2019	7	1	Homo sapiens	NA	PIV3_KINRESS_GJ0525	1719	0	0	0	100	0	0	0	0
OM240919.1	OM240919	Human respirovirus 3	viral cRNA	NA	South Korea	NA	Asia	2016	6	1	Homo sapiens	NA	PIV3_KINRESS_GB0301	1719	0	0	0	100	0	0	0	0
OM240920.1	OM240920	Human respirovirus 3	viral cRNA	NA	South Korea	NA	Asia	2017	4	1	Homo sapiens	NA	PIV3_KINRESS_CN0367	1719	0	0	0	100	0	0	0	0
OM240921.1	OM240921	Human respirovirus 3	viral cRNA	NA	South Korea	NA	Asia	2019	7	1	Homo sapiens	NA	PIV3_KINRESS_CB0497	1719	0	0	0	100	0	0	0	0
OM240922.1	OM240922	Human respirovirus 3	viral cRNA	NA	South Korea	NA	Asia	2016	6	1	Homo sapiens	NA	PIV3_KINRESS_CB0332	1719	0	0	0	100	0	0	0	0
OM240923.1	OM240923	Human respirovirus 3	viral cRNA	NA	South Korea	NA	Asia	2018	8	1	Homo sapiens	NA	PIV3_KINRESS_BS0469	1719	0	0	0	100	0	0	0	0
OM240924.1	OM240924	Human respirovirus 3	viral cRNA	NA	South Korea	NA	Asia	2019	7	1	Homo sapiens	NA	PIV3_KINRESS_BS0351	1719	0	0	0	100	0	0	0	0
OM240925.1	OM240925	Human respirovirus 3	viral cRNA	NA	South Korea	NA	Asia	2018	6	1	Homo sapiens	NA	PIV3_KINRESS_BS0348	1719	0	0	0	100	0	0	0	0
ON778021.1	ON778021	Human respirovirus 3	viral cRNA	PIV3_1	USA	NA	NorthAm	2019	10	15	Homo sapiens	NA	NA	15403	100	100	100	100	100	99.87080103	100	100
ON778022.1	ON778022	Human respirovirus 3	viral cRNA	PIV3_2	USA	NA	NorthAm	2019	10	21	Homo sapiens	NA	NA	15430	100	100	100	100	100	99.87080103	100	100
ON778023.1	ON778023	Human respirovirus 3	viral cRNA	PIV3_3	USA	NA	NorthAm	2021	5	13	Homo sapiens	NA	NA	15428	100	100	100	99.88365329	100	99.87080103	100	100
ON778024.1	ON778024	Human respirovirus 3	viral cRNA	PIV3_4	USA	NA	NorthAm	2021	5	25	Homo sapiens	NA	NA	15430	100	100	100	99.88365329	100	99.87080103	100	100
